Frame,middle,rear,left_front,left_hind,head,right_hind,right_front
234.5,"(-1.50, 1092.50)","(16.00, 1042.00)","(-48.00, 1161.00)","(-39.00, 994.00)","(6.00, 1134.00)","(74.00, 1045.00)","(30.50, 1080.00)"
234.75,"(-1.75, 1093.25)","(16.00, 1044.00)","(-48.00, 1163.50)","(-39.50, 994.00)","(6.00, 1135.00)","(76.00, 1048.50)","(28.75, 1080.00)"
235.0,"(-2.00, 1094.00)","(16.00, 1046.00)","(-48.00, 1166.00)","(-40.00, 994.00)","(6.00, 1136.00)","(78.00, 1052.00)","(27.00, 1080.00)"
235.25,"(-2.50, 1095.25)","(15.00, 1045.50)","(-46.25, 1168.50)","(-39.00, 995.00)","(6.50, 1137.50)","(74.71, 1053.33)","(26.75, 1081.75)"
235.5,"(-3.00, 1096.50)","(14.00, 1045.00)","(-44.50, 1171.00)","(-38.00, 996.00)","(7.00, 1139.00)","(71.41, 1054.66)","(26.50, 1083.50)"
235.75,"(-3.50, 1097.75)","(13.00, 1044.50)","(-42.75, 1173.50)","(-37.00, 997.00)","(7.50, 1140.50)","(68.12, 1056.00)","(26.25, 1085.25)"
236.0,"(-4.00, 1099.00)","(12.00, 1044.00)","(-41.00, 1176.00)","(-36.00, 998.00)","(8.00, 1142.00)","(64.83, 1057.33)","(26.00, 1087.00)"
236.25,"(-2.50, 1100.75)","(11.25, 1045.25)","(-39.75, 1180.00)","(-36.00, 999.50)","(8.50, 1144.50)","(63.62, 1061.50)","(30.75, 1088.50)"
236.5,"(-1.00, 1102.50)","(10.50, 1046.50)","(-38.50, 1184.00)","(-36.00, 1001.00)","(9.00, 1147.00)","(62.41, 1065.66)","(35.50, 1090.00)"
236.75,"(0.50, 1104.25)","(9.75, 1047.75)","(-37.25, 1188.00)","(-36.00, 1002.50)","(9.50, 1149.50)","(61.21, 1069.83)","(40.25, 1091.50)"
237.0,"(2.00, 1106.00)","(9.00, 1049.00)","(-36.00, 1192.00)","(-36.00, 1004.00)","(10.00, 1152.00)","(60.00, 1074.00)","(45.00, 1093.00)"
237.25,"(1.00, 1107.00)","(8.25, 1050.25)","(-36.00, 1192.25)","(-35.25, 1006.00)","(10.50, 1153.00)","(60.00, 1074.00)","(45.25, 1093.25)"
237.5,"(0.00, 1108.00)","(7.50, 1051.50)","(-36.00, 1192.50)","(-34.50, 1008.00)","(11.00, 1154.00)","(60.00, 1074.00)","(45.50, 1093.50)"
237.75,"(-1.00, 1109.00)","(6.75, 1052.75)","(-36.00, 1192.75)","(-33.75, 1010.00)","(11.50, 1155.00)","(60.00, 1074.00)","(45.75, 1093.75)"
238.0,"(-2.00, 1110.00)","(6.00, 1054.00)","(-36.00, 1193.00)","(-33.00, 1012.00)","(12.00, 1156.00)","(60.00, 1074.00)","(46.00, 1094.00)"
238.25,"(-1.50, 1112.50)","(5.00, 1056.00)","(-37.00, 1192.75)","(-32.75, 1013.00)","(13.75, 1158.50)","(58.50, 1074.00)","(45.25, 1096.50)"
238.5,"(-1.00, 1115.00)","(4.00, 1058.00)","(-38.00, 1192.50)","(-32.50, 1014.00)","(15.50, 1161.00)","(57.00, 1074.00)","(44.50, 1099.00)"
238.75,"(-0.50, 1117.50)","(3.00, 1060.00)","(-39.00, 1192.25)","(-32.25, 1015.00)","(17.25, 1163.50)","(55.50, 1074.00)","(43.75, 1101.50)"
239.0,"(0.00, 1120.00)","(2.00, 1062.00)","(-40.00, 1192.00)","(-32.00, 1016.00)","(19.00, 1166.00)","(54.00, 1074.00)","(43.00, 1104.00)"
239.25,"(1.50, 1121.25)","(3.50, 1065.00)","(-40.00, 1192.00)","(-30.75, 1018.00)","(17.75, 1167.00)","(52.75, 1075.08)","(43.00, 1105.50)"
239.5,"(3.00, 1122.50)","(5.00, 1068.00)","(-40.00, 1192.00)","(-29.50, 1020.00)","(16.50, 1168.00)","(51.50, 1076.16)","(43.00, 1107.00)"
239.75,"(4.50, 1123.75)","(6.50, 1071.00)","(-40.00, 1192.00)","(-28.25, 1022.00)","(15.25, 1169.00)","(50.25, 1077.25)","(43.00, 1108.50)"
240.0,"(6.00, 1125.00)","(8.00, 1074.00)","(-40.00, 1192.00)","(-27.00, 1024.00)","(14.00, 1170.00)","(49.00, 1078.33)","(43.00, 1110.00)"
240.25,"(6.00, 1125.00)","(8.00, 1074.00)","(-40.00, 1192.00)","(-27.00, 1024.00)","(14.00, 1170.00)","(45.25, 1079.75)","(43.00, 1110.00)"
240.5,"(6.00, 1125.00)","(8.00, 1074.00)","(-40.00, 1192.00)","(-27.00, 1024.00)","(14.00, 1170.00)","(41.50, 1081.16)","(43.00, 1110.00)"
240.75,"(6.00, 1125.00)","(8.00, 1074.00)","(-40.00, 1192.00)","(-27.00, 1024.00)","(14.00, 1170.00)","(37.75, 1082.58)","(43.00, 1110.00)"
241.0,"(6.00, 1125.00)","(8.00, 1074.00)","(-40.00, 1192.00)","(-27.00, 1024.00)","(14.00, 1170.00)","(34.00, 1084.00)","(43.00, 1110.00)"
241.25,"(5.75, 1125.75)","(7.38, 1074.75)","(-38.50, 1192.25)","(-27.75, 1025.00)","(14.00, 1171.00)","(38.50, 1083.00)","(43.25, 1110.50)"
241.5,"(5.50, 1126.50)","(6.75, 1075.50)","(-37.00, 1192.50)","(-28.50, 1026.00)","(14.00, 1172.00)","(43.00, 1082.00)","(43.50, 1111.00)"
241.75,"(5.25, 1127.25)","(6.12, 1076.25)","(-35.50, 1192.75)","(-29.25, 1027.00)","(14.00, 1173.00)","(47.50, 1081.00)","(43.75, 1111.50)"
242.0,"(5.00, 1128.00)","(5.50, 1077.00)","(-34.00, 1193.00)","(-30.00, 1028.00)","(14.00, 1174.00)","(52.00, 1080.00)","(44.00, 1112.00)"
242.25,"(7.00, 1129.50)","(4.88, 1077.75)","(-34.00, 1193.00)","(-31.00, 1030.00)","(14.75, 1176.00)","(52.25, 1079.50)","(43.75, 1113.50)"
242.5,"(9.00, 1131.00)","(4.25, 1078.50)","(-34.00, 1193.00)","(-32.00, 1032.00)","(15.50, 1178.00)","(52.50, 1079.00)","(43.50, 1115.00)"
242.75,"(11.00, 1132.50)","(3.62, 1079.25)","(-34.00, 1193.00)","(-33.00, 1034.00)","(16.25, 1180.00)","(52.75, 1078.50)","(43.25, 1116.50)"
243.0,"(13.00, 1134.00)","(3.00, 1080.00)","(-34.00, 1193.00)","(-34.00, 1036.00)","(17.00, 1182.00)","(53.00, 1078.00)","(43.00, 1118.00)"
243.25,"(13.25, 1135.25)","(3.25, 1082.00)","(-35.00, 1192.75)","(-34.00, 1038.50)","(18.00, 1183.25)","(52.75, 1077.75)","(44.75, 1122.96)"
243.5,"(13.50, 1136.50)","(3.50, 1084.00)","(-36.00, 1192.50)","(-34.00, 1041.00)","(19.00, 1184.50)","(52.50, 1077.50)","(46.50, 1127.91)"
243.75,"(13.75, 1137.75)","(3.75, 1086.00)","(-37.00, 1192.25)","(-34.00, 1043.50)","(20.00, 1185.75)","(52.25, 1077.25)","(48.25, 1132.87)"
244.0,"(14.00, 1139.00)","(4.00, 1088.00)","(-38.00, 1192.00)","(-34.00, 1046.00)","(21.00, 1187.00)","(52.00, 1077.00)","(50.00, 1137.83)"
244.25,"(14.00, 1140.50)","(4.25, 1089.50)","(-38.00, 1192.50)","(-35.00, 1049.00)","(19.25, 1189.25)","(52.50, 1076.00)","(52.50, 1144.12)"
244.5,"(14.00, 1142.00)","(4.50, 1091.00)","(-38.00, 1193.00)","(-36.00, 1052.00)","(17.50, 1191.50)","(53.00, 1075.00)","(55.00, 1150.41)"
244.75,"(14.00, 1143.50)","(4.75, 1092.50)","(-38.00, 1193.50)","(-37.00, 1055.00)","(15.75, 1193.75)","(53.50, 1074.00)","(57.50, 1156.71)"
245.0,"(14.00, 1145.00)","(5.00, 1094.00)","(-38.00, 1194.00)","(-38.00, 1058.00)","(14.00, 1196.00)","(54.00, 1073.00)","(60.00, 1163.00)"
245.25,"(14.50, 1146.75)","(6.75, 1096.00)","(-38.00, 1194.00)","(-39.00, 1060.33)","(14.75, 1198.00)","(53.50, 1073.25)","(60.00, 1166.25)"
245.5,"(15.00, 1148.50)","(8.50, 1098.00)","(-38.00, 1194.00)","(-40.00, 1062.66)","(15.50, 1200.00)","(53.00, 1073.50)","(60.00, 1169.50)"
245.75,"(15.50, 1150.25)","(10.25, 1100.00)","(-38.00, 1194.00)","(-41.00, 1065.00)","(16.25, 1202.00)","(52.50, 1073.75)","(60.00, 1172.75)"
246.0,"(16.00, 1152.00)","(12.00, 1102.00)","(-38.00, 1194.00)","(-42.00, 1067.33)","(17.00, 1204.00)","(52.00, 1074.00)","(60.00, 1176.00)"
246.25,"(16.00, 1152.00)","(12.00, 1102.00)","(-38.00, 1194.00)","(-43.00, 1071.00)","(17.00, 1204.00)","(52.00, 1074.00)","(60.00, 1176.00)"
246.5,"(16.00, 1152.00)","(12.00, 1102.00)","(-38.00, 1194.00)","(-44.00, 1074.66)","(17.00, 1204.00)","(52.00, 1074.00)","(60.00, 1176.00)"
246.75,"(16.00, 1152.00)","(12.00, 1102.00)","(-38.00, 1194.00)","(-45.00, 1078.33)","(17.00, 1204.00)","(52.00, 1074.00)","(60.00, 1176.00)"
247.0,"(16.00, 1152.00)","(12.00, 1102.00)","(-38.00, 1194.00)","(-46.00, 1082.00)","(17.00, 1204.00)","(52.00, 1074.00)","(60.00, 1176.00)"
247.25,"(16.50, 1155.00)","(12.00, 1102.50)","(-38.00, 1194.00)","(-48.00, 1086.50)","(16.00, 1205.00)","(51.00, 1074.50)","(62.50, 1180.00)"
247.5,"(17.00, 1158.00)","(12.00, 1103.00)","(-38.00, 1194.00)","(-50.00, 1091.00)","(15.00, 1206.00)","(50.00, 1075.00)","(65.00, 1184.00)"
247.75,"(17.50, 1161.00)","(12.00, 1103.50)","(-38.00, 1194.00)","(-52.00, 1095.50)","(14.00, 1207.00)","(49.00, 1075.50)","(67.50, 1188.00)"
248.0,"(18.00, 1164.00)","(12.00, 1104.00)","(-38.00, 1194.00)","(-54.00, 1100.00)","(13.00, 1208.00)","(48.00, 1076.00)","(70.00, 1192.00)"
248.25,"(18.50, 1165.50)","(12.00, 1104.50)","(-37.50, 1193.75)","(-53.00, 1103.50)","(12.75, 1209.50)","(49.00, 1076.50)","(70.00, 1197.00)"
248.5,"(19.00, 1167.00)","(12.00, 1105.00)","(-37.00, 1193.50)","(-52.00, 1107.00)","(12.50, 1211.00)","(50.00, 1077.00)","(70.00, 1202.00)"
248.75,"(19.50, 1168.50)","(12.00, 1105.50)","(-36.50, 1193.25)","(-51.00, 1110.50)","(12.25, 1212.50)","(51.00, 1077.50)","(70.00, 1207.00)"
249.0,"(20.00, 1170.00)","(12.00, 1106.00)","(-36.00, 1193.00)","(-50.00, 1114.00)","(12.00, 1214.00)","(52.00, 1078.00)","(70.00, 1212.00)"
249.25,"(19.75, 1172.00)","(11.75, 1110.00)","(-35.50, 1193.00)","(-51.50, 1117.50)","(12.25, 1216.50)","(52.00, 1077.75)","(69.50, 1216.25)"
249.5,"(19.50, 1174.00)","(11.50, 1114.00)","(-35.00, 1193.00)","(-53.00, 1121.00)","(12.50, 1219.00)","(52.00, 1077.50)","(69.00, 1220.50)"
249.75,"(19.25, 1176.00)","(11.25, 1118.00)","(-34.50, 1193.00)","(-54.50, 1124.50)","(12.75, 1221.50)","(52.00, 1077.25)","(68.50, 1224.75)"
250.0,"(19.00, 1178.00)","(11.00, 1122.00)","(-34.00, 1193.00)","(-56.00, 1128.00)","(13.00, 1224.00)","(52.00, 1077.00)","(68.00, 1229.00)"
250.25,"(19.00, 1179.50)","(11.88, 1123.75)","(-34.75, 1193.00)","(-55.00, 1131.00)","(11.75, 1225.00)","(51.00, 1077.25)","(66.67, 1230.12)"
250.5,"(19.00, 1181.00)","(12.75, 1125.50)","(-35.50, 1193.00)","(-54.00, 1134.00)","(10.50, 1226.00)","(50.00, 1077.50)","(65.34, 1231.25)"
250.75,"(19.00, 1182.50)","(13.62, 1127.25)","(-36.25, 1193.00)","(-53.00, 1137.00)","(9.25, 1227.00)","(49.00, 1077.75)","(64.00, 1232.38)"
251.0,"(19.00, 1184.00)","(14.50, 1129.00)","(-37.00, 1193.00)","(-52.00, 1140.00)","(8.00, 1228.00)","(48.00, 1078.00)","(62.67, 1233.50)"
251.25,"(19.00, 1186.00)","(15.38, 1130.75)","(-37.25, 1193.25)","(-53.00, 1143.00)","(8.00, 1230.00)","(48.00, 1078.50)","(60.50, 1240.12)"
251.5,"(19.00, 1188.00)","(16.25, 1132.50)","(-37.50, 1193.50)","(-54.00, 1146.00)","(8.00, 1232.00)","(48.00, 1079.00)","(58.34, 1246.75)"
251.75,"(19.00, 1190.00)","(17.12, 1134.25)","(-37.75, 1193.75)","(-55.00, 1149.00)","(8.00, 1234.00)","(48.00, 1079.50)","(56.17, 1253.38)"
252.0,"(19.00, 1192.00)","(18.00, 1136.00)","(-38.00, 1194.00)","(-56.00, 1152.00)","(8.00, 1236.00)","(48.00, 1080.00)","(54.00, 1260.00)"
252.25,"(19.00, 1192.00)","(18.00, 1136.00)","(-38.00, 1194.00)","(-56.00, 1152.00)","(8.00, 1236.00)","(48.00, 1080.00)","(54.00, 1260.00)"
252.5,"(19.00, 1192.00)","(18.00, 1136.00)","(-38.00, 1194.00)","(-56.00, 1152.00)","(8.00, 1236.00)","(48.00, 1080.00)","(54.00, 1260.00)"
252.75,"(19.00, 1192.00)","(18.00, 1136.00)","(-38.00, 1194.00)","(-56.00, 1152.00)","(8.00, 1236.00)","(48.00, 1080.00)","(54.00, 1260.00)"
253.0,"(19.00, 1192.00)","(18.00, 1136.00)","(-38.00, 1194.00)","(-56.00, 1152.00)","(8.00, 1236.00)","(48.00, 1080.00)","(54.00, 1260.00)"
253.25,"(18.75, 1193.00)","(16.50, 1137.50)","(-37.00, 1196.00)","(-55.29, 1154.50)","(8.25, 1238.00)","(48.50, 1081.50)","(54.00, 1262.00)"
253.5,"(18.50, 1194.00)","(15.00, 1139.00)","(-36.00, 1198.00)","(-54.59, 1157.00)","(8.50, 1240.00)","(49.00, 1083.00)","(54.00, 1264.00)"
253.75,"(18.25, 1195.00)","(13.50, 1140.50)","(-35.00, 1200.00)","(-53.88, 1159.50)","(8.75, 1242.00)","(49.50, 1084.50)","(54.00, 1266.00)"
254.0,"(18.00, 1196.00)","(12.00, 1142.00)","(-34.00, 1202.00)","(-53.17, 1162.00)","(9.00, 1244.00)","(50.00, 1086.00)","(54.00, 1268.00)"
254.25,"(18.25, 1197.75)","(12.00, 1143.50)","(-35.00, 1202.00)","(-53.38, 1165.50)","(7.75, 1245.00)","(50.00, 1087.00)","(54.50, 1269.00)"
254.5,"(18.50, 1199.50)","(12.00, 1145.00)","(-36.00, 1202.00)","(-53.59, 1169.00)","(6.50, 1246.00)","(50.00, 1088.00)","(55.00, 1270.00)"
254.75,"(18.75, 1201.25)","(12.00, 1146.50)","(-37.00, 1202.00)","(-53.79, 1172.50)","(5.25, 1247.00)","(50.00, 1089.00)","(55.50, 1271.00)"
255.0,"(19.00, 1203.00)","(12.00, 1148.00)","(-38.00, 1202.00)","(-54.00, 1176.00)","(4.00, 1248.00)","(50.00, 1090.00)","(56.00, 1272.00)"
255.25,"(19.25, 1204.25)","(13.00, 1148.00)","(-37.50, 1203.50)","(-52.25, 1177.00)","(5.25, 1250.50)","(51.00, 1091.50)","(56.50, 1272.50)"
255.5,"(19.50, 1205.50)","(14.00, 1148.00)","(-37.00, 1205.00)","(-50.50, 1178.00)","(6.50, 1253.00)","(52.00, 1093.00)","(57.00, 1273.00)"
255.75,"(19.75, 1206.75)","(15.00, 1148.00)","(-36.50, 1206.50)","(-48.75, 1179.00)","(7.75, 1255.50)","(53.00, 1094.50)","(57.50, 1273.50)"
256.0,"(20.00, 1208.00)","(16.00, 1148.00)","(-36.00, 1208.00)","(-47.00, 1180.00)","(9.00, 1258.00)","(54.00, 1096.00)","(58.00, 1274.00)"
256.25,"(19.25, 1210.50)","(16.00, 1149.50)","(-34.50, 1209.00)","(-45.75, 1180.50)","(8.00, 1259.50)","(52.50, 1099.50)","(58.50, 1274.00)"
256.5,"(18.50, 1213.00)","(16.00, 1151.00)","(-33.00, 1210.00)","(-44.50, 1181.00)","(7.00, 1261.00)","(51.00, 1103.00)","(59.00, 1274.00)"
256.75,"(17.75, 1215.50)","(16.00, 1152.50)","(-31.50, 1211.00)","(-43.25, 1181.50)","(6.00, 1262.50)","(49.50, 1106.50)","(59.50, 1274.00)"
257.0,"(17.00, 1218.00)","(16.00, 1154.00)","(-30.00, 1212.00)","(-42.00, 1182.00)","(5.00, 1264.00)","(48.00, 1110.00)","(60.00, 1274.00)"
257.25,"(15.00, 1218.50)","(16.25, 1156.75)","(-29.00, 1212.25)","(-42.50, 1181.50)","(4.25, 1265.50)","(47.50, 1111.50)","(60.00, 1274.50)"
257.5,"(13.00, 1219.00)","(16.50, 1159.50)","(-28.00, 1212.50)","(-43.00, 1181.00)","(3.50, 1267.00)","(47.00, 1113.00)","(60.00, 1275.00)"
257.75,"(11.00, 1219.50)","(16.75, 1162.25)","(-27.00, 1212.75)","(-43.50, 1180.50)","(2.75, 1268.50)","(46.50, 1114.50)","(60.00, 1275.50)"
258.0,"(9.00, 1220.00)","(17.00, 1165.00)","(-26.00, 1213.00)","(-44.00, 1180.00)","(2.00, 1270.00)","(46.00, 1116.00)","(60.00, 1276.00)"
258.25,"(9.00, 1220.00)","(17.00, 1165.00)","(-26.00, 1213.00)","(-44.00, 1180.00)","(2.00, 1270.00)","(46.00, 1116.00)","(60.00, 1276.00)"
258.5,"(9.00, 1220.00)","(17.00, 1165.00)","(-26.00, 1213.00)","(-44.00, 1180.00)","(2.00, 1270.00)","(46.00, 1116.00)","(60.00, 1276.00)"
258.75,"(9.00, 1220.00)","(17.00, 1165.00)","(-26.00, 1213.00)","(-44.00, 1180.00)","(2.00, 1270.00)","(46.00, 1116.00)","(60.00, 1276.00)"
259.0,"(9.00, 1220.00)","(17.00, 1165.00)","(-26.00, 1213.00)","(-44.00, 1180.00)","(2.00, 1270.00)","(46.00, 1116.00)","(60.00, 1276.00)"
259.25,"(11.25, 1221.50)","(16.88, 1165.62)","(-27.00, 1214.50)","(-43.50, 1180.00)","(2.50, 1271.00)","(46.00, 1119.75)","(59.50, 1276.00)"
259.5,"(13.50, 1223.00)","(16.75, 1166.25)","(-28.00, 1216.00)","(-43.00, 1180.00)","(3.00, 1272.00)","(46.00, 1123.50)","(59.00, 1276.00)"
259.75,"(15.75, 1224.50)","(16.62, 1166.88)","(-29.00, 1217.50)","(-42.50, 1180.00)","(3.50, 1273.00)","(46.00, 1127.25)","(58.50, 1276.00)"
260.0,"(18.00, 1226.00)","(16.50, 1167.50)","(-30.00, 1219.00)","(-42.00, 1180.00)","(4.00, 1274.00)","(46.00, 1131.00)","(58.00, 1276.00)"
260.25,"(18.00, 1226.00)","(16.38, 1168.12)","(-30.00, 1219.00)","(-42.00, 1180.00)","(4.00, 1274.00)","(46.00, 1131.00)","(58.00, 1276.00)"
260.5,"(18.00, 1226.00)","(16.25, 1168.75)","(-30.00, 1219.00)","(-42.00, 1180.00)","(4.00, 1274.00)","(46.00, 1131.00)","(58.00, 1276.00)"
260.75,"(18.00, 1226.00)","(16.12, 1169.38)","(-30.00, 1219.00)","(-42.00, 1180.00)","(4.00, 1274.00)","(46.00, 1131.00)","(58.00, 1276.00)"
261.0,"(18.00, 1226.00)","(16.00, 1170.00)","(-30.00, 1219.00)","(-42.00, 1180.00)","(4.00, 1274.00)","(46.00, 1131.00)","(58.00, 1276.00)"
261.25,"(16.25, 1228.50)","(16.25, 1171.88)","(-31.50, 1221.75)","(-41.25, 1180.00)","(4.00, 1275.50)","(46.00, 1132.75)","(57.50, 1276.50)"
261.5,"(14.50, 1231.00)","(16.50, 1173.75)","(-33.00, 1224.50)","(-40.50, 1180.00)","(4.00, 1277.00)","(46.00, 1134.50)","(57.00, 1277.00)"
261.75,"(12.75, 1233.50)","(16.75, 1175.62)","(-34.50, 1227.25)","(-39.75, 1180.00)","(4.00, 1278.50)","(46.00, 1136.25)","(56.50, 1277.50)"
262.0,"(11.00, 1236.00)","(17.00, 1177.50)","(-36.00, 1230.00)","(-39.00, 1180.00)","(4.00, 1280.00)","(46.00, 1138.00)","(56.00, 1278.00)"
262.25,"(10.25, 1236.50)","(17.25, 1179.38)","(-37.50, 1234.00)","(-39.25, 1180.00)","(2.00, 1281.00)","(46.75, 1140.92)","(56.00, 1278.00)"
262.5,"(9.50, 1237.00)","(17.50, 1181.25)","(-39.00, 1238.00)","(-39.50, 1180.00)","(0.00, 1282.00)","(47.50, 1143.84)","(56.00, 1278.00)"
262.75,"(8.75, 1237.50)","(17.75, 1183.12)","(-40.50, 1242.00)","(-39.75, 1180.00)","(-2.00, 1283.00)","(48.25, 1146.75)","(56.00, 1278.00)"
263.0,"(8.00, 1238.00)","(18.00, 1185.00)","(-42.00, 1246.00)","(-40.00, 1180.00)","(-4.00, 1284.00)","(49.00, 1149.67)","(56.00, 1278.00)"
263.25,"(9.00, 1239.75)","(18.33, 1186.08)","(-43.00, 1249.00)","(-39.75, 1180.00)","(-3.50, 1285.25)","(49.75, 1152.25)","(54.00, 1277.50)"
263.5,"(10.00, 1241.50)","(18.66, 1187.16)","(-44.00, 1252.00)","(-39.50, 1180.00)","(-3.00, 1286.50)","(50.50, 1154.84)","(52.00, 1277.00)"
263.75,"(11.00, 1243.25)","(19.00, 1188.25)","(-45.00, 1255.00)","(-39.25, 1180.00)","(-2.50, 1287.75)","(51.25, 1157.42)","(50.00, 1276.50)"
264.0,"(12.00, 1245.00)","(19.33, 1189.33)","(-46.00, 1258.00)","(-39.00, 1180.00)","(-2.00, 1289.00)","(52.00, 1160.00)","(48.00, 1276.00)"
264.25,"(12.75, 1245.25)","(19.66, 1190.41)","(-46.00, 1258.00)","(-39.00, 1180.00)","(-2.00, 1289.00)","(52.00, 1160.00)","(48.00, 1276.00)"
264.5,"(13.50, 1245.50)","(20.00, 1191.50)","(-46.00, 1258.00)","(-39.00, 1180.00)","(-2.00, 1289.00)","(52.00, 1160.00)","(48.00, 1276.00)"
264.75,"(14.25, 1245.75)","(20.34, 1192.59)","(-46.00, 1258.00)","(-39.00, 1180.00)","(-2.00, 1289.00)","(52.00, 1160.00)","(48.00, 1276.00)"
265.0,"(15.00, 1246.00)","(20.67, 1193.67)","(-46.00, 1258.00)","(-39.00, 1180.00)","(-2.00, 1289.00)","(52.00, 1160.00)","(48.00, 1276.00)"
265.25,"(13.25, 1247.25)","(21.00, 1194.75)","(-46.50, 1260.00)","(-38.75, 1180.00)","(-1.50, 1290.50)","(53.00, 1164.50)","(47.25, 1275.50)"
265.5,"(11.50, 1248.50)","(21.34, 1195.84)","(-47.00, 1262.00)","(-38.50, 1180.00)","(-1.00, 1292.00)","(54.00, 1169.00)","(46.50, 1275.00)"
265.75,"(9.75, 1249.75)","(21.67, 1196.92)","(-47.50, 1264.00)","(-38.25, 1180.00)","(-0.50, 1293.50)","(55.00, 1173.50)","(45.75, 1274.50)"
266.0,"(8.00, 1251.00)","(22.00, 1198.00)","(-48.00, 1266.00)","(-38.00, 1180.00)","(0.00, 1295.00)","(56.00, 1178.00)","(45.00, 1274.00)"
266.25,"(6.00, 1252.75)","(22.50, 1200.50)","(-48.88, 1270.50)","(-37.00, 1180.00)","(0.50, 1296.75)","(55.75, 1180.08)","(45.25, 1273.50)"
266.5,"(4.00, 1254.50)","(23.00, 1203.00)","(-49.75, 1275.00)","(-36.00, 1180.00)","(1.00, 1298.50)","(55.50, 1182.16)","(45.50, 1273.00)"
266.75,"(2.00, 1256.25)","(23.50, 1205.50)","(-50.62, 1279.50)","(-35.00, 1180.00)","(1.50, 1300.25)","(55.25, 1184.25)","(45.75, 1272.50)"
267.0,"(0.00, 1258.00)","(24.00, 1208.00)","(-51.50, 1284.00)","(-34.00, 1180.00)","(2.00, 1302.00)","(55.00, 1186.33)","(46.00, 1272.00)"
267.25,"(-0.50, 1259.50)","(24.50, 1210.00)","(-53.62, 1289.50)","(-34.50, 1180.00)","(2.00, 1303.50)","(56.25, 1188.75)","(45.00, 1271.50)"
267.5,"(-1.00, 1261.00)","(25.00, 1212.00)","(-55.75, 1295.00)","(-35.00, 1180.00)","(2.00, 1305.00)","(57.50, 1191.16)","(44.00, 1271.00)"
267.75,"(-1.50, 1262.50)","(25.50, 1214.00)","(-57.88, 1300.50)","(-35.50, 1180.00)","(2.00, 1306.50)","(58.75, 1193.58)","(43.00, 1270.50)"
268.0,"(-2.00, 1264.00)","(26.00, 1216.00)","(-60.00, 1306.00)","(-36.00, 1180.00)","(2.00, 1308.00)","(60.00, 1196.00)","(42.00, 1270.00)"
268.25,"(-2.25, 1266.00)","(24.00, 1218.50)","(-58.06, 1307.42)","(-36.50, 1180.00)","(3.75, 1310.00)","(60.50, 1200.50)","(41.00, 1270.00)"
268.5,"(-2.50, 1268.00)","(22.00, 1221.00)","(-56.12, 1308.84)","(-37.00, 1180.00)","(5.50, 1312.00)","(61.00, 1205.00)","(40.00, 1270.00)"
268.75,"(-2.75, 1270.00)","(20.00, 1223.50)","(-54.19, 1310.25)","(-37.50, 1180.00)","(7.25, 1314.00)","(61.50, 1209.50)","(39.00, 1270.00)"
269.0,"(-3.00, 1272.00)","(18.00, 1226.00)","(-52.25, 1311.67)","(-38.00, 1180.00)","(9.00, 1316.00)","(62.00, 1214.00)","(38.00, 1270.00)"
269.25,"(-2.25, 1273.75)","(17.50, 1227.50)","(-51.44, 1319.75)","(-38.00, 1180.50)","(8.25, 1317.00)","(64.00, 1217.00)","(37.00, 1269.50)"
269.5,"(-1.50, 1275.50)","(17.00, 1229.00)","(-50.62, 1327.84)","(-38.00, 1181.00)","(7.50, 1318.00)","(66.00, 1220.00)","(36.00, 1269.00)"
269.75,"(-0.75, 1277.25)","(16.50, 1230.50)","(-49.81, 1335.92)","(-38.00, 1181.50)","(6.75, 1319.00)","(68.00, 1223.00)","(35.00, 1268.50)"
270.0,"(0.00, 1279.00)","(16.00, 1232.00)","(-49.00, 1344.00)","(-38.00, 1182.00)","(6.00, 1320.00)","(70.00, 1226.00)","(34.00, 1268.00)"
270.25,"(0.00, 1279.00)","(16.00, 1232.00)","(-49.00, 1344.00)","(-38.00, 1182.00)","(6.00, 1320.00)","(70.00, 1226.00)","(34.00, 1268.00)"
270.5,"(0.00, 1279.00)","(16.00, 1232.00)","(-49.00, 1344.00)","(-38.00, 1182.00)","(6.00, 1320.00)","(70.00, 1226.00)","(34.00, 1268.00)"
270.75,"(0.00, 1279.00)","(16.00, 1232.00)","(-49.00, 1344.00)","(-38.00, 1182.00)","(6.00, 1320.00)","(70.00, 1226.00)","(34.00, 1268.00)"
271.0,"(0.00, 1279.00)","(16.00, 1232.00)","(-49.00, 1344.00)","(-38.00, 1182.00)","(6.00, 1320.00)","(70.00, 1226.00)","(34.00, 1268.00)"
271.25,"(0.50, 1279.75)","(15.50, 1230.25)","(-48.75, 1346.50)","(-38.00, 1182.50)","(7.25, 1321.50)","(68.12, 1229.00)","(32.00, 1268.00)"
271.5,"(1.00, 1280.50)","(15.00, 1228.50)","(-48.50, 1349.00)","(-38.00, 1183.00)","(8.50, 1323.00)","(66.25, 1232.00)","(30.00, 1268.00)"
271.75,"(1.50, 1281.25)","(14.50, 1226.75)","(-48.25, 1351.50)","(-38.00, 1183.50)","(9.75, 1324.50)","(64.38, 1235.00)","(28.00, 1268.00)"
272.0,"(2.00, 1282.00)","(14.00, 1225.00)","(-48.00, 1354.00)","(-38.00, 1184.00)","(11.00, 1326.00)","(62.50, 1238.00)","(26.00, 1268.00)"
